"CO_NCM","CO_UNID","CO_SH6","CO_PPE","CO_PPI","CO_FAT_AGREG","CO_CUCI_ITEM","CO_CGCE_N3","CO_SIIT","CO_ISIC_CLASSE","CO_EXP_SUBSET","NO_NCM_POR","NO_NCM_ING"
84863000,11,848630,3990,3990,3,72821,110,2000,2829,999,"Maquinas e aparelhos para a fabricaçao de dispositivos de visualizaçao de tela plana","Machinery for produc. of devices to visualization of plane screen"
84864000,11,848640,3990,3990,3,72822,110,2000,2829,999,"Maquinas e aparelhos especificados na Nota 9 C) do presente Capitulo","Machinery specif. note 9 c) present. chapter"
84869000,10,848690,3990,3990,3,72829,270,2000,2829,999,"Partes e acessorios de maquinas/aparelhos para fabricar esferas/plaquetas","Parts, accessor.,machinery for prod. of spheres and plaques"
84871000,11,848710,3990,3990,3,74991,270,3000,2599,999,"Helices para embarcaçoes e suas pas","Helixes for embarkations and their shovels"
84879000,10,848790,3990,3990,3,74999,270,2000,2819,999,"Partes de outras maquina ou aparelhos sem conexao eletrica, etc","Parts of others machinnery without electric connection"
85011011,11,850110,3298,3298,3,7161,110,2000,2710,1105,"Motores de potencia nao superior a 37,5 W, de corrente continua, de passo inferior ou igual a 1,8°","Electr.motor of contin.current, pot<=37.5w, step<=1.8g"
85011019,11,850110,3298,3298,3,7161,110,2000,2710,1105,"Outros motores eletricos, de corrente continua, de potencia nao superior a 37,5 W","Other electric motor of continuous current, p<=37.5w"
85011021,11,850110,3298,3298,3,7161,110,2000,2710,1105,"Motores de potencia nao superior a 37,5 W, de corrente alternada, sincronos","Electr.motor of alternating current, pot<=37.5w, synchor."
85011029,11,850110,3298,3298,3,7161,110,2000,2710,1105,"Outros motores eletricos de corrente alternada, de potencia nao superior a 37,5 W","Other electr.motor of alternating current, p<=37.5w"
85011030,11,850110,3298,3298,3,7161,110,2000,2710,1105,"Motores eletricos universais, de potencia nao superior a 37,5 W","Universal electric motor, potency < =37.5w"
85011090,11,850110,3298,3298,3,7161,110,2000,2710,1105,"Outros motores eletricos, de potencia nao superior a 37,5 W","Other electric motor potency <= 37.5w"
85012000,11,850120,3298,3298,3,71631,110,2000,2710,1105,"Motores universais de potencia superior a 37,5 W, eletricos","Universal electric motor, potency > 37.5w"
85013110,11,850131,3298,3298,3,7162,110,2000,2710,1105,"Motor eletrico de corrente continua, de potencia nao superior a 750 W","Electric motor of continuous current, 37.5w<pot<=750w"
85013120,11,850131,3298,3298,3,7162,110,2000,2710,1105,"Gerador eletrico de corrente continua, de potencia nao superior a 750 W","Electric generators of continuous current, pot<=750w"
85013210,11,850132,3298,3298,3,7162,110,2000,2710,1105,"Motor eletrico de corrente continua, de potencia superior a 750 W, mas nao superior a 75 kW","Electric motor of continuous current, 750w<pot<=75kw"
85013220,11,850132,3298,3298,3,7162,110,2000,2710,1105,"Gerador eletrico de corrente continua, de potencia superior a 750 W, mas nao superior a 75 kW","Electric generators of contin.current, 750w<pot<=75kw"
85013310,11,850133,3298,3298,3,7162,110,2000,2710,1105,"Motor eletrico de corrente continua, de potencia superior a 75 kW, mas nao superior a 375 kW","Electric motor of continuous current, 75kw<pot<=375kw"
85173090,11,851730,3381,3360,3,76412,110,1000,2630,1103,"Outros aparelhos eletronicos de comutaçao, para telefonia/telegrafia","Oth.apparatus electr.of commut.f/telephonic/telegraphic"
85175010,11,851750,3381,3413,3,76412,110,1000,2630,1103,"Moduladores/demoduladores (modens)","Modems"
85175011,11,851750,3381,3413,3,76412,110,1000,2630,1103,"Moduladores/demoduladores digitais (banda base)","Digital modems(band base)"
85175012,11,851750,3381,3413,3,76412,110,1000,2630,1103,"Moduladores/demoduladores analogicos, velocidade <= 9600 bits/s","Analogical modems, speed<=9600bits/s"
85175013,11,851750,3381,3413,3,76412,110,1000,2630,1103,"Moduladores/demoduladores analogicos, 9600 < velocidade <= 28800 bit/s","Analogical modems, 9600<s<=28800bit/s"
85175019,11,851750,3381,3413,3,76412,110,1000,2630,1103,"Outros moduladores/demoduladores (modens)","Other modems"
85175021,11,851750,3381,3413,3,76412,110,1000,2630,1103,"Equipamento terminal/repetidor em linhas metalicas","Terminal equipment/repeater on metal line"
85175022,11,851750,3381,3413,3,76412,110,1000,2630,1103,"Equipamento terminal/repetidor, em fibra optica, velocidade > 2.5 gbits/s","Terminal equipm./repeater, on fibr.optic, s>2.5gbits/s"
85059080,10,850590,3990,3990,3,77881,110,2000,2790,1199,"Placas, mandris e dispositivos magneticos, etc, de fixaçao","Plates, broach, dispositive magnetic, etc.of fixation"
85059090,10,850590,3990,3990,3,77881,110,2000,2790,1199,"Partes de acoplamentos, embreagens, etc, eletromagneticos","Parts of electro-magnetic couplings, clutches, etc."
85061010,11,850610,3722,3722,3,77811,322,2000,2720,1110,"Pilhas alcalinas, de dioxido de manganes","Electric piles, of manganese dioxide, alkaline"
85061020,11,850610,3722,3722,3,77811,322,2000,2720,1110,"Outras pilhas, de dioxido de manganes","Other electric piles, of manganese dioxide"
84439933,10,844399,3372,3372,3,75197,270,2000,2829,2600,"Cartuchos de revelador (toners)","Others cartridges discloser/products to turning toners"
84439939,10,844399,3372,3372,3,75197,270,2000,2829,2600,"Outras partes e acessorios para aparelhos de fotocopia eletrostatico","Other parts, aces. to appl. photocop. eletrostatic."
84439941,10,844399,3372,3372,3,75197,270,2000,2829,2600,"Outros mecanismos de impressao, mesmo sem cabeça de impressao incorporada","Other printing mechanism, even without print head"
84439942,10,844399,3372,3372,3,75197,270,2000,2829,2600,"Outras cabeças de impressao","Other print heads"
84439949,10,844399,3372,3372,3,75197,270,2000,2829,2600,"Outros mecanismos de impressao a laser, led, lcs, partes e acessorios","Other laser, led, lcs printing mechanism, parts and accessories"
84439950,10,844399,3372,3372,3,75197,270,2000,2829,2600,"Outros mecanismos de impressao, suas partes e acessorios","Other printing mechanism, its parts and accessories"
84439960,10,844399,3372,3372,3,75197,270,2000,2829,2600,"Circuitos impressos com componentes eletricos ou eletronicos, montados","Other printing circuits with assembl. eletron./eletric.components"
85021190,11,850211,3298,3298,3,71651,240,2000,2710,1105,"Outros grupos eletrogeneos de motor de pistao, de igniçao por compressao (motores diesel ou semidiesel), de potencia nao superior a 75 kVA","Oth.electric generat.sets f/diesel engine, pot<=75kva"
85021210,11,850212,3298,3298,3,71651,240,2000,2710,1105,"Grupos eletrogeneos de motor de pistao, de igniçao por compressao (motores diesel ou semidiesel), de potencia superior a 75 kVA, mas nao superior a 375 kVA, de corrente alternada","Electric gener.sets f/diesel eng.75<p<=375kva, alt.curr."
85021290,11,850212,3298,3298,3,71651,240,2000,2710,1105,"Outros grupos eletrogeneos de motor de pistao, de igniçao por compressao (motores diesel ou semidiesel), de potencia superior a 75 kVA, mas nao superior a 375 kVA","Ot.electric generat.sets f/diesel engine, 75kva<p<375kva"
85021311,11,850213,3298,3298,3,71651,240,2000,2710,1105,"Grupos eletrogeneos de motor de pistao, de igniçao por compressao (motores diesel ou semidiesel), de potencia inferior ou igual a 430 kVA, de corrente alternada","Elect.gener.sets f/diesel eng., 375<p<=430kva, alt.curr."
85021319,11,850213,3298,3298,3,71651,240,2000,2710,1105,"Grupos eletrogeneos de motor de pistao, de igniçao por compressao (motores diesel ou semidiesel), de potencia superior a 375 kVA, de corrente alternada","Oth.elect.gener.sets f/diesel engine, p>375kva, alt.curr."
84433222,11,844332,3145,3145,3,75195,110,2000,2817,902,"Impressoras de impacto, de caracteres braille","Impact printer with braille characters"
84433223,11,844332,3145,3145,3,75195,110,2000,2817,902,"Impressoras de impacto, matriciais (por pontos)","(dot) matrix impact printer"
84433229,11,844332,3145,3145,3,75195,110,2000,2817,902,"Outras impressoras de impacto","Other impact printers"
84433231,11,844332,3145,3145,3,75195,110,2000,2817,902,"ImpressorasdDe jato de tinta liquida, com largura de impressao inferior ou igual a 420 mm","Inkjet printer with printing widht<=420mm"
84433232,11,844332,3145,3145,3,75195,110,2000,2817,902,"Impressoras de transferencia termica de cera solida (por exemplo, solid ink e dye sublimation)","Thermal transfer printer (solid wax)"
84433233,11,844332,3145,3145,3,75195,110,2000,2817,902,"Impressoras a laser, LED (Diodos Emissores de Luz) ou LCS (Sistema de Cristal Liquido), monocromaticas, com largura de impressao inferior ou igual a 280 mm","Laser printer, led or lcs monocrom, width<=280mm"
84433234,11,844332,3145,3145,3,75195,110,2000,2817,902,"Impressora a laser, LED (Diodos Emissores de Luz) ou LCS (Sistema de Cristal Liquido), monocromaticas, com largura de impressao superior a 280 mm e inferior ou igual a 420 mm","Laser printer, led or lcs monocrom, width >280mm and <=420mm"
84433235,11,844332,3145,3145,3,75195,110,2000,2817,902,"Impressoras a laser, LED (Diodos Emissores de Luz) ou LCS (Sistema de Cristal Liquido), policromaticas, com velocidade de impressao inferior ou igual a 20 paginas por minuto (ppm)","Laser printer, led or lcs monocrom, print. speed <=20ppm"
84433236,11,844332,3145,3145,3,75195,110,2000,2817,902,"Impressoras a laser, LED (Diodos Emissores de Luz) ou LCS (Sistema de Cristal Liquido), policromaticas, com velocidade de impressao superior a 20 paginas por minuto (ppm)","Laser printer, led or lcs monocrom, print. speed > 20ppm"
84433237,11,844332,3145,3145,3,75195,110,2000,2817,902,"Termicas, dos tipos utilizados em impressao de imagens para diagnostico medico em folhas revestidas com camada termossensivel","Thermal, image printing medic diagnostic"
84433238,11,844332,3145,3145,3,75195,110,2000,2817,902,"Outras impressoras, com largura de impressao superior a 420 mm","Others, with printing width> 420mm"
84433239,11,844332,3145,3145,3,75195,110,2000,2817,902,"Outras impressoras com velocidade de impressao < 30 paginas por minuto","Other printers with  printing speed <30ppm"
84433240,11,844332,3145,3145,3,75195,110,2000,2817,902,"Outras impressoras alimentadas por folhas","Other printers by sheet fed"
84433251,11,844332,3145,3145,3,75195,110,2000,2817,902,"Traçadores graficos por meio de penas","Pen plotter"
84433252,11,844332,3145,3145,3,75195,110,2000,2817,902,"Outras impressoras com largura de impressao > 580 mm","Other printers with printing widht >580mm"
84433259,11,844332,3145,3145,3,75195,110,2000,2817,902,"Outros traçadores graficos","Other plotters"
84433291,11,844332,3145,3145,3,75195,110,2000,2817,902,"Impressoras de codigo de barras postais, tipo 3 em 5, a jato de tinta fluorescente, com velocidade de ate 4,5 m/s e passo de 1,4 mm","Postal bar code  printer,3in5,fluor.ink.,veloc.<=4,5m/s,step 1,4mm"
84581190,11,845811,3860,3860,3,73131,110,2000,2822,999,"Outros tornos horizontais para trabalhar metais, de comando numerico","Ot.horizontal lathes, f/work.metals, with numeric control"
84581191,11,845811,3860,3860,3,73131,110,2000,2822,999,"Tornos horizontais para trabalhar metais, de 6 ou mais fusos porta-peças","Horiz.lathes, f/work.metals, 6 or more work holder spind."
84581199,11,845811,3860,3860,3,73131,110,2000,2822,999,"Outros tornos horizontais para trabalhar metais, de comando numerico","Ot.horizontal lathes, f/work.metals, with numeric control"
84581910,11,845819,3860,3860,3,73137,110,2000,2822,999,"Tornos horizontais para trabalhar metais, sem comando numerico, tipo revolver","Horizon.lathes, f/work.metals, with num.com.type  revolve"
84581990,11,845819,3860,3860,3,73137,110,2000,2822,999,"Outros tornos horizontais para trabalhar metais, sem comando numerico","Other horiz.lathes f/working metals, without num.control"
84589100,11,845891,3860,3860,3,73135,110,2000,2822,999,"Outros tornos para trabalhar metais, de comando numerico","Other horizont.lathes f/working metals, with num.control"
84589900,11,845899,3860,3860,3,73139,110,2000,2822,999,"Outros tornos para trabalhar metais, sem comando numerico","Other lathes f/working metals, without num.controlled"
84591000,11,845910,3990,3169,3,73141,110,2000,2822,999,"Maquinas-ferramentas para furar, mandrilar, fresar, roscar interior ou exteriormente metais, unidades com cabeça deslizante","Way-type unit head machines for drilling, boring, etc.met"
84592110,11,845921,3990,3169,3,73142,110,2000,2822,999,"Maquinas-ferramentas para furar, mandrilar, fresar, roscar interior ou exteriormente metais, de comando numerico, radiais","Machinery f/drilling metals, radial numeric.controlled"
84592191,11,845921,3990,3169,3,73142,110,2000,2822,999,"Maquinas-ferramentas para furar, mandrilar, fresar, roscar interior ou exteriormente metais, de comando numerico, de mais de um cabeçote mono ou multifuso","Machinery f/drilling metals, hedst.num.contr>=1mono/mult"
84592199,11,845921,3990,3169,3,73142,110,2000,2822,999,"Outras maquinas-ferramentas para furar metais, de comando numerico","Other machinery f/drilling metals, with num.controlled"
84592900,11,845929,3990,3169,3,73143,110,2000,2822,999,"Outras maquinas-ferramentas para furar metais","Other machine-tools for drilling metals"
84593100,11,845931,3990,3169,3,73144,110,2000,2822,999,"Outras mandriladoras-fresadoras de metais, de comando numerico","Oth.boring-milling machines of met., with num.controlled"
84593900,11,845939,3990,3169,3,73145,110,2000,2822,999,"Outras mandriladoras-fresadoras de metais, sem comando numerico","Oth.boring-milling machines of met., without num.contr."
84594000,11,845940,3990,3169,3,73146,110,2000,2822,999,"Outras maquinas-ferramentas para mandrilar metais","Other boring machines f/metals"
84595100,11,845951,3990,3169,3,73151,110,2000,2822,999,"Maquinas-ferramentas para fresar metais, com console, de comando numerico","Milling machines, f/metals, knee-type, with num.controlled"
84717011,11,847170,3145,3145,3,7527,270,1000,2620,902,"Unidades de discos magneticos, para discos flexiveis","Units of magnetic disks, f/flexible disks"
84717012,11,847170,3145,3145,3,7527,270,1000,2620,902,"Unidades de discos magneticos, para discos rigidos","Units of magnetic disks, f/hard disks"
84717019,11,847170,3145,3145,3,7527,270,1000,2620,902,"Outras unidades de discos magneticos","Other units of magnetic disks"
84659110,11,846591,3990,3343,3,72812,110,2000,2822,999,"Maquinas-ferramentas de serrar madeira, cortiça, osso, borracha endurecida, plasticos duros ou materias duras semelhantes, de fita sem fim","Machine-tools f/sawing wood, cork, etc.bandsaws"
84659120,11,846591,3990,3343,3,72812,110,2000,2822,999,"Maquinas-ferramentas de serrar madeira, cortiça, osso, borracha endurecida, plasticos duros ou materias duras semelhantes, circulares","Machine-tools f/sawing wood, cork, etc.circular saws"
84659190,11,846591,3990,3343,3,72812,110,2000,2822,999,"Outras maquinas-ferramentas de serrar madeira, cortiça, osso, etc","Oth.machine-tools f/sawing wood, cork, bone, etc."
84659211,11,846592,3990,3343,3,72812,110,2000,2822,999,"Fresadoras de madeira, cortiça, osso, borracha endurecida, plasticos duros ou materias duras semelhantes, de comando numerico","Milling of wood, cork, bone, etc.with numer.controlled"
84659219,11,846592,3990,3343,3,72812,110,2000,2822,999,"Maquinas-ferramentas para desbastar, etc, madeira, cortiça, etc, de comando numerico","Mach.tools f/planing, etc.wood, etc.with num.controlled"
84659290,11,846592,3990,3343,3,72812,110,2000,2822,999,"Outras maquinas-ferramentas para desbastar, etc, madeira, cortiça, etc","Oth.machine-tools f/planing, etc.wood, cork, etc."
84659310,11,846593,3990,3343,3,72812,110,2000,2822,999,"Lixadeiras para madeira, cortiça, osso, borracha endurecida, plasticos duros ou materias duras semelhantes","Sanding machines wood, cork, bone, hard rubber.etc"
84742010,11,847420,3534,3534,3,72832,110,2000,2824,913,"Maquinas e aparelhos para esmagar, moer ou pulverizar substancias minerais solidas, de bolas","Machinery f/grinding, etc.subst. solid min., ball mills"
84742090,11,847420,3534,3534,3,72832,110,2000,2824,913,"Outras maquinas e aparelhos para esmagar, moer ou pulverizar substancias minerais solidas","Other machinery f/grinding, etc.substances solid min."
84743100,11,847431,3534,3534,3,72833,110,2000,2824,913,"Betoneiras e aparelhos para amassar cimento","Cement mixers and apparatus for kneading cement"
84743200,11,847432,3534,3534,3,72833,110,2000,2824,913,"Maquinas para misturar materias minerais com betume","Machines for mixing mineral substances with bitumen"
84743900,11,847439,3534,3534,3,72833,110,2000,2824,913,"Outras maquinas e aparelhos para misturar/amassar substancias minerais solidas","Oth.machinery f/mixing/kneading subst. solid mineral"
84748010,11,847480,3534,3534,3,72834,110,2000,2824,913,"Maquinas e aparelhos para fabricaçao de moldes de areia para fundiçao","Machinery f/production of molds of sand for foundry"
84748090,11,847480,3534,3534,3,72834,110,2000,2824,913,"Maquinas para aglomerar ou moldar combustiveis minerais solidos, pastas ceramicas, cimento, gesso ou outras materias minerais em po ou em pasta","Machin.f/agglomerating/molding solid mineral fuels, etc"
84749000,10,847490,3534,3534,3,72839,270,2000,2824,913,"Partes de maquinas e aparelhos para selecionar, peneirar, separar, lavar, esmagar, moer, misturar ou amassar terras, pedras, minerios ou outras substancias minerais solidas","Parts of machinery f/screening, etc.mineral substances"
84751000,11,847510,3990,3141,3,72841,110,2000,2829,999,"Maquinas para montagem de lampadas, tubos ou valvulas, eletricos ou eletronicos, ou de lampadas de luz relampago (flash), que tenham involucro de vidro","Machines f/assembling electric lamps, tubes, valves, etc."
84752100,11,847521,3990,3141,3,72841,110,2000,2829,999,"Maquinas para fabricaçao de fibras opticas e de seus esboços","Machines for making optical fibres and its sketches"
84752910,11,847529,3990,3141,3,72841,110,2000,2829,999,"Maquinas para fabricaçao de recipientes de vidro (posiçao 70.10), exceto ampolas","Machines for making glass containers, exc.flasks"
84752990,11,847529,3990,3141,3,72841,110,2000,2829,999,"Outras maquinas para fabricaçao ou trabalho a quente do vidro ou das suas obras","Ot.machines f/manufac./hot working, of glass/its articl."
84759000,10,847590,3990,3141,3,72851,270,2000,2829,999,"Partes de maquinas para fabricaçao ou trabalho a quente do vidro ou das suas obras","Parts of mach.f/manuf./hot working, of glass/its artic."
53031012,10,530310,1990,1990,1,2641,230,9000,116,1699,"Juta macerada","Retted raw"
53031090,10,530310,1990,1990,1,2641,230,9000,116,1699,"Outras fibras texteis liberianas, em bruto ou maceradas","Other textile bast fibres, raw or retted"
53039010,10,530390,1990,1990,1,2649,230,4000,1311,1699,"Juta trabalhada de outro modo, mas nao fiada, estopas, desperdicios","Jute proces.in another form , but n/spun, tow, waste"
53039090,10,530390,1990,1990,1,2649,230,4000,1311,1699,"Outras fibras texteis liberianas trabalhadas de outro modo, estopas, etc.","Oth.textile bast fibres proces.in another form, tow, etc"
53041000,10,530410,1301,1990,1,2658,230,9000,1311,1607,"Sisal/outras fibras texteis """"""""agave"""""""", em bruto","Sisal and other textile fibres of the """"""""agave"""""""", raw"
53049000,10,530490,3806,3990,3,2658,230,4000,1311,1607,"Sisal/outras fibras texteis """"""""agave"""""""", trabalhadas, nao fiados, etc.","Sisal/ot.textile fibres of the """"""""agave"""""""", proc.n/spun, etc"
53050010,10,530500,1990,1990,1,2658,230,9000,1311,1699,"Abaca (canhamo de manilha) em bruto","Abaca (manila hemp) raw"
53050090,10,530500,3990,3990,3,2658,230,9000,1311,1699,"Outras fibras texteis vegetais, estopas, desperdicios trabalhados","Other vegetable textile fibres, tow and waste, processed"
85118090,11,851180,3351,3351,3,77831,280,2000,2930,1018,"Outros aparelhos e dispositivos eletronicos de igniçao, etc, para motores a explosao","Oth.electrical ignition equipm.etc.f/motor explos./dies"
85119000,10,851190,3351,3351,3,77833,280,2000,2790,1018,"Partes de aparelhos e dispositivos eletronicos de igniçao, etc, para motores a explosao","Parts of electrical ignition, etc.f/motor explos./diesel"
85121000,11,851210,3355,3355,3,77834,280,2000,2930,1017,"Aparelhos de iluminaçao ou de sinalizaçao visual dos tipos utilizados em bicicletas, eletricos","Lighting/visual signalling equipment, used on bicycles"
85122011,11,851220,3355,3355,3,77834,280,2000,2930,1017,"Farois para automoveis e outros ciclos","Headlamps for automobiles and other cycles"
85122019,11,851220,3355,3355,3,77834,280,2000,2930,1017,"Outros aparelhos eletricos de iluminaçao para automoveis e outros ciclos","Oth.electr.lighting equipment f/automobiles/oth.cycles"
85122021,11,851220,3355,3355,3,77834,280,2000,2930,1017,"Luzes fixas para automoveis e outros ciclos","Fixed lights for automobiles and other cycles"
85122022,11,851220,3355,3355,3,77834,280,2000,2930,1017,"Luzes indicadoras de manobras, dos tipos utilizados em ciclos ou automoveis","Direction indication lights f/automobiles/oth.cycles"
85122023,11,851220,3355,3355,3,77834,280,2000,2930,1017,"Caixas de luzes combinadas dos tipos utilizados em ciclos ou automoveis","Boxes of combined lights f/automobiles/oth.cycles"
85122029,11,851220,3355,3355,3,77834,280,2000,2930,1017,"Outros aparelhos eletricos de sinalizaçao visual, dos tipos utilizados em ciclos ou automoveis","Oth.electr.visual signalling equipm.f/automobiles, etc."
85123000,11,851230,3355,3355,3,77834,280,2000,2930,1017,"Aparelhos de sinalizaçao acústica, dos tipos utilizados em ciclos ou automoveis","Oth.sound signalling equip. used in cycles/automobiles"
85124010,11,851240,3355,3355,3,77834,280,2000,2930,1017,"Limpadores de para-brisas para automoveis","Windscreen wipers for automobiles"
85124020,11,851240,3355,3355,3,77834,280,2000,2930,1017,"Degeladores e desembaçadores, dos tipos utilizados em ciclos ou automoveis","Defrosters and demisters, used automobiles"
85124090,11,851240,3355,3355,3,77834,280,2000,2930,1017,"Degeladores e desembaçadores, para automoveis","Defrosters and demisters for automobiles"
85129000,10,851290,3355,3355,3,77835,280,2000,2790,1017,"Partes de aparelhos eletricos de iluminaçao ou de sinalizaçao, dos tipos utilizados em ciclos ou automoveis","Parts of electr.lighting/signalling equipm.f/autom.etc."
85131010,11,851310,3990,3990,3,81312,321,2000,2740,1199,"Lanternas manuais","Hand lamps"
84483390,10,844833,3990,3990,3,72449,270,2000,2826,999,"Fusos, suas aletas e aneis, para maquinas de preparaçao de materia textil","Spindles, flyers and rings, f/mach.material textile prod."
84483911,10,844839,3990,3990,3,72449,270,2000,2826,999,"Partes e acessorios de maquinas de filatorios intermitentes (selfatinas), para preparaçao de materias texteis","Parts and access.of intermittent spinning frames"
84483912,10,844839,3990,3990,3,72449,270,2000,2826,999,"Partes e acessorios de maquinas do tipo tow-to-yarn, para preparaçao de materias texteis","Parts/access.of mach.tow-to-yar f/spin.textile mater."
84483917,10,844839,3990,3990,3,72449,270,2000,2826,999,"Partes e acessorios de outros filatorios, para preparaçao de materias texteis","Parts and acces.of other spinning machines f/text. mat"
84483919,10,844839,3990,3990,3,72449,270,2000,2826,999,"Partes e acessorios de maquinas para dobragem, e torçao de materia textil","Parts and acces.of machin.f/doubling/twisting text.mat."
84483921,10,844839,3990,3990,3,72449,270,2000,2826,999,"Partes e acessorios de bobinadeiras de trama","Parts and accessories of weft-winding machines"
84483922,10,844839,3990,3990,3,72449,270,2000,2826,999,"Partes e acessorios de bobinadeiras automaticas para fios elastanos","Parts/acces.of automatic winding mach.f/elastom.yarns"
84483923,10,844839,3990,3990,3,72449,270,2000,2826,999,"Partes e acessorios de outras bobinadeiras automaticas","Parts and access.of oth.automatic winding machines"
84483929,10,844839,3990,3990,3,72449,270,2000,2826,999,"Partes e acessorios de outras maquinas de bobinar ou de dobar","Parts and access.of oth.reeling/spinning machines"
84483991,10,844839,3990,3990,3,72449,270,2000,2826,999,"Partes e acessorios de urdideiras","Parts and accessory of warpers"
84483992,10,844839,3990,3990,3,72449,270,2000,2826,999,"Partes e acessorios de passadeiras para liço e pente","Parts and access.of drawing-in or reeding machines"
84483999,10,844839,3990,3990,3,72449,270,2000,2826,999,"Partes e acessorios de outras maquinas e aparelhos para trabalhar materia textil","Parts/acces.of oth.mach.f/working textile material"
84484100,11,844841,3990,3990,3,72467,270,2000,2826,999,"Lançadeiras de teares para tecidos","Shuttles of looms, for fabric"
84484200,11,844842,3990,3990,3,72467,270,2000,2826,999,"Pentes, liços e quadros de liços, de teares para tecidos","Reeds f/looms, healds and heald-frames, of looms f/fabric"
84484910,10,844849,3990,3990,3,72467,270,2000,2826,999,"Partes e acessorios de maquinas e aparelhos auxiliares de teares","Parts and access.of auxiliary machinery for looms"
84484920,10,844849,3990,3990,3,72467,270,2000,2826,999,"Partes e acessorios de teares para tecidos de largura superior a 30 cm, sem lançadeiras, a jato de agua ou de projetil","Parts and access.of looms f/fabr.w>30cm, water-jet, etc."
84484990,10,844849,3990,3990,3,72467,270,2000,2826,999,"Outras partes e acessorios de teares para tecidos","Other parts and accessory of looms f/fabric"
84678100,11,846781,3808,3808,3,74512,110,2000,2818,917,"Serras de corrente, de uso manual","Chain saws, for working in the hand"
84678900,11,846789,3808,3808,3,74512,110,2000,2818,917,"Outras ferramentas hidraulicas de motor nao eletrico, de uso manual","Oth.tools f/work.hand, hydraulic eletr.motor/non-eletr"
84679100,10,846791,3808,3808,3,74519,270,2000,2818,917,"Partes de serras de corrente, de uso manual","Parts of chain saws, f/working in the hand"
84679200,10,846792,3808,3808,3,74519,270,2000,2818,917,"Partes de ferramentas pneumaticas, de uso manual","Parts of pneumatic tools, f/working in the hand"
84679900,10,846799,3808,3808,3,74519,270,2000,2818,917,"Partes de ferramentas hidraulicas, de motor nao eletrico, manuais","Parts of tools f/work.hand, hydra.eletr.motor/non-eletr"
84681000,11,846810,3990,3990,3,73741,110,2000,2819,999,"Maçaricos de uso manual","Hand-held blow pipes"
84682000,11,846820,3990,3990,3,73742,110,2000,2819,999,"Outras maquinas e aparelhos a gas, para tempera superficial","Oth.gas-operated machin.and apparat., f/surface temper."
84688010,11,846880,3990,3990,3,73743,110,2000,2819,999,"Maquinas e aparelhos para soldar por fricçao","Machine-tools for friction welding"
84688090,11,846880,3990,3990,3,73743,110,2000,2819,999,"Outras maquinas e aparelhos para soldar","Machine-tools for welding"
84689010,10,846890,3990,3990,3,73749,270,2000,2819,999,"Partes de maçaricos de uso manual","Parts of hand-held blow pipes"
84689020,10,846890,3990,3990,3,73749,270,2000,2819,999,"Partes de maquinas e aparelhos para soldar por fricçao","Pats of machine-tools for friction welding"
84689090,10,846890,3990,3990,3,73749,270,2000,2819,999,"Partes de outras maquinas e aparelhos para soldar, maquinas e aparelhos a gas","Pats of oth.machinery f/welding, gas-operat.mach.appl."
84690010,11,846900,3160,3990,3,7511,110,2000,2817,999,"Maquinas de tratamento de textos","Word-processing machines"
84690021,11,846900,3160,3990,3,7511,110,2000,2817,999,"Maquinas de escrever eletronicas, com velocidade de impressao inferior ou igual a 40 caracteres por segundo","Electronic typewriters, print. speed <=40 char./sec."
84690029,11,846900,3160,3990,3,7511,110,2000,2817,999,"Outras maquinas de escrever automaticas","Other automatic typewriters"
84690031,11,846900,3160,3990,3,7511,110,2000,2817,999,"Maquinas de estenotipar, de peso nao superior a 12 kg, excluindo o estojo, nao eletricas","Stenotypes, non-electric w<=12kg"
84690039,11,846900,3160,3990,3,7511,110,2000,2817,999,"Outras maquinas de escrever, nao eletricas","Other typewriters, non-electric"
84691100,11,846911,3160,3990,3,7511,110,1000,2817,999,"Maquinas de tratamento de textos","Word-processing machines"
84691210,11,846912,3160,3990,3,7511,110,1000,2817,999,"Maquinas de escrever, automaticas eletronicas, velocidade <= 40 caracteres por segundo","Automatic typewriters, electric s<=40characters/s"
84793000,11,847930,3990,3768,3,72844,110,2000,2822,999,"Prensas para fabricaçao de paineis de particulas, de fibras de madeira ou de outras materias lenhosas, e outras maquinas e aparelhos para tratamento de madeira ou de cortiça","Presses f/making panel of particles, wood fibres, etc."
84794000,11,847940,3990,3990,3,72849,110,2000,2829,999,"Maquinas para fabricaçao de cordas ou cabos","Rope or cable-making machines"
84795000,11,847950,3990,3775,3,72849,110,2000,2829,999,"Robos industriais, nao especificados nem compreendidos noutras posiçoes","Industrial robots"
84796000,11,847960,3990,3990,3,72849,110,2000,2829,999,"Aparelhos de evaporaçao para arrefecimento do ar","Apparatus of evaporation for cooling of the air"
84797100,11,847971,3990,3990,3,72849,110,2000,2829,999,"Pontes de embarque para passageiros, dos tipos utilizados em aeroportos","Boarding bridges for passengers, airport use"
84797900,11,847979,3990,3990,3,72849,110,2000,2829,999,"Outras pontes de embarque para passageiros","Other boarding bridges"
84798100,11,847981,3990,3990,3,72846,110,2000,2829,999,"Maquinas e aparelhos para tratamento de metais","Machines and apparatus for treating metal"
84798110,11,847981,3990,3990,3,72846,110,2000,2829,999,"Diferenciadores das tensoes de traçao de entrada e saida da chapa, em instalaçoes de galvanoplastia","Tension differentiators f/instal.of galvaniz.treatm."
